Record;Date;UTC Time;Tc_RU;Tf_RU;Hz1_RU;Hz2_RU;Pc_RU;Pf_RU;Tc_HX1_RU;Tc_HX2_RU;Tc_HX1_CIN;Tf_HX1_CIN;Q_HX1_CIN;Hz_HX1_CIN;Tc_HX2_CIN;Tf_HX2_CIN;Q_HX2_CIN;Hz_HX2_CIN
2022;03/25/2025;12:30:00;79;60;50;50;4703;2474;78;82;80;71;25;29;81;71;26;29
2023;03/25/2025;12:45:00;79;61;50;49;4692;2464;79;82;81;72;24;27;81;71;25;27
2024;03/25/2025;13:00:00;79;61;49;49;4693;2480;79;81;80;71;24;29;82;71;24;29
2025;03/25/2025;13:15:00;80;60;49;49;4705;2512;78;81;80;71;25;27;82;72;25;28
2026;03/25/2025;13:30:00;80;61;49;49;4700;2515;80;82;81;72;24;27;82;72;25;27
2027;03/25/2025;13:45:00;80;61;49;49;4703;2526;79;82;81;72;25;27;83;72;25;28
2028;03/25/2025;14:00:00;81;62;49;49;4686;2542;80;83;81;72;23;24;83;72;24;24
2029;03/25/2025;14:15:00;81;63;48;48;4586;2533;80;83;82;73;23;21;83;73;23;22
2030;03/25/2025;14:30:00;80;62;48;47;4593;2560;80;83;82;72;23;24;83;72;23;24
2031;03/25/2025;14:45:00;80;62;48;48;4494;2441;79;83;82;72;23;23;83;72;24;23
2032;03/25/2025;15:00:00;80;63;48;48;4497;2463;80;82;82;72;23;24;83;72;25;24
2033;03/25/2025;15:15:00;80;63;47;47;4460;2474;80;83;82;73;23;22;83;72;23;22
2034;03/25/2025;15:30:00;81;63;47;47;4493;2479;80;83;82;73;22;20;83;74;23;20
2035;03/25/2025;15:45:00;81;63;46;47;4462;2485;81;84;81;73;23;19;83;73;23;19
2036;03/25/2025;16:00:00;81;63;47;47;4505;2487;80;83;81;73;23;20;83;73;23;20
2037;03/25/2025;16:15:00;81;64;47;47;4514;2477;81;83;82;73;22;19;83;74;23;19
2038;03/25/2025;16:30:00;81;64;47;46;4456;2504;81;84;82;74;22;17;84;74;23;17
2039;03/25/2025;16:45:00;81;64;47;47;4481;2494;81;83;82;73;22;19;84;73;22;19
2040;03/25/2025;17:00:00;82;64;44;47;4457;2504;81;84;82;74;22;16;83;74;23;16
2041;03/25/2025;17:15:00;81;64;47;46;4427;2493;81;83;82;74;22;16;83;74;22;16
2042;03/25/2025;17:30:00;81;65;46;46;4392;2488;81;83;81;74;22;16;83;74;23;17
2043;03/25/2025;17:45:00;81;64;46;46;4392;2491;80;82;81;74;23;17;82;74;23;18
2044;03/25/2025;18:00:00;81;64;47;46;4452;2514;81;83;82;74;22;18;83;74;23;18
2045;03/25/2025;18:15:00;81;64;46;46;4396;2471;81;84;81;75;22;17;83;74;23;17
2046;03/25/2025;18:30:00;81;64;46;46;4424;2493;81;83;81;75;22;16;83;75;23;16
2047;03/25/2025;18:45:00;81;64;46;46;4405;2499;81;84;82;74;22;17;83;74;23;17
2048;03/25/2025;19:00:00;82;64;46;46;4382;2480;81;84;82;74;22;15;84;74;22;15
2049;03/25/2025;19:15:00;81;64;46;46;4360;2483;81;83;82;74;22;16;83;74;23;16
2050;03/25/2025;19:30:00;82;64;46;46;4373;2479;81;83;82;75;22;13;83;75;23;13
2051;03/25/2025;19:45:00;81;64;46;45;4388;2476;81;83;82;74;22;16;83;74;23;16
2052;03/25/2025;20:00:00;81;65;46;46;4380;2485;81;84;82;75;22;15;84;74;22;15
2053;03/25/2025;20:15:00;81;64;47;47;4442;2458;81;83;81;73;22;18;83;74;22;18
2054;03/25/2025;20:30:00;81;64;46;47;4395;2482;81;83;82;75;22;15;83;74;22;15
2055;03/25/2025;20:45:00;80;63;47;47;4483;2478;79;82;81;74;22;19;82;74;23;19
2056;03/25/2025;21:00:00;80;62;48;47;4535;2468;80;82;80;74;23;21;82;73;23;21
2057;03/25/2025;21:15:00;79;63;48;48;4490;2464;79;81;80;74;22;18;81;73;23;18
2058;03/25/2025;21:30:00;81;63;47;47;4481;2468;81;83;82;74;22;17;83;74;22;17
2059;03/25/2025;21:45:00;80;63;48;47;4464;2447;79;82;80;74;23;18;82;74;23;18
2060;03/25/2025;22:00:00;80;62;47;47;4454;2449;79;82;80;73;23;19;82;73;23;19
2061;03/25/2025;22:15:00;79;63;48;48;4456;2432;78;81;79;74;23;19;81;73;23;19
2062;03/25/2025;22:30:00;80;63;47;47;4401;2434;80;82;81;74;22;17;82;74;23;17
2063;03/25/2025;22:45:00;80;63;48;47;4458;2427;79;82;80;74;23;19;81;74;23;19
2064;03/25/2025;23:00:00;80;64;47;47;4372;2409;79;82;80;73;22;16;82;74;23;16
2065;03/25/2025;23:15:00;79;63;47;47;4379;2417;79;81;80;74;23;19;81;73;23;19
2066;03/25/2025;23:30:00;80;63;47;48;4404;2418;79;81;80;74;23;19;82;73;24;19
2067;03/25/2025;23:45:00;79;63;47;47;4341;2417;78;81;80;73;23;21;81;73;23;21
2068;03/26/2025;00:00:00;78;63;47;46;4364;2379;78;80;79;73;24;24;80;72;25;25
2069;03/26/2025;00:15:00;80;62;48;48;4446;2406;80;82;81;73;23;19;82;73;23;19
2070;03/26/2025;00:30:00;80;62;48;48;4530;2395;79;82;79;73;23;21;81;73;24;22
2071;03/26/2025;00:45:00;79;61;49;49;4635;2391;78;80;79;72;24;25;80;72;25;25
2072;03/26/2025;01:00:00;79;61;50;50;4660;2411;78;80;79;72;24;24;81;72;24;24
2073;03/26/2025;01:15:00;80;62;50;48;4610;2405;80;82;81;73;23;20;82;73;23;21
2074;03/26/2025;01:30:00;79;62;48;49;4558;2413;79;81;79;73;24;22;81;72;24;22
2075;03/26/2025;01:45:00;79;62;48;48;4499;2408;79;81;79;73;23;22;80;72;24;23
2076;03/26/2025;02:00:00;79;62;48;48;4468;2411;78;81;79;73;23;22;81;73;24;22
2077;03/26/2025;02:15:00;80;62;49;49;4576;2419;80;83;81;73;22;19;83;74;24;19
2078;03/26/2025;02:30:00;80;62;48;47;4463;2391;80;82;80;73;23;19;83;73;24;19
2079;03/26/2025;02:45:00;79;62;47;48;4468;2411;78;81;79;73;23;21;80;73;23;21
2080;03/26/2025;03:00:00;78;62;48;47;4473;2395;78;80;79;73;23;22;80;73;24;22
2081;03/26/2025;03:15:00;80;62;48;48;4481;2398;79;82;81;73;23;18;82;73;23;19
2082;03/26/2025;03:30:00;79;62;48;47;4498;2373;78;80;78;73;24;21;80;73;24;22
2083;03/26/2025;03:45:00;77;62;49;49;4536;2371;76;79;77;72;24;26;79;72;25;26
2084;03/26/2025;04:00:00;77;62;49;48;4467;2354;76;80;77;72;24;25;78;72;24;25
2085;03/26/2025;04:15:00;79;63;47;48;4433;2340;78;81;79;72;24;22;81;73;24;22
2086;03/26/2025;04:30:00;78;62;48;48;4436;2340;78;79;78;72;23;24;80;72;25;24
2087;03/26/2025;04:45:00;76;61;49;49;4521;2315;75;77;76;71;24;30;77;71;26;30
2088;03/26/2025;05:00:00;76;61;49;49;4437;2305;75;77;76;71;25;31;78;71;25;31
2089;03/26/2025;05:15:00;76;61;48;48;4431;2361;75;78;76;71;25;28;77;70;26;28
2090;03/26/2025;05:30:00;77;61;49;49;4526;2384;76;79;77;72;25;29;79;71;25;29
2091;03/26/2025;05:45:00;75;60;50;50;4583;2360;74;76;75;70;27;32;76;70;27;32
2092;03/26/2025;06:00:00;77;62;49;49;4470;2408;76;79;78;71;25;28;80;71;25;28
2093;03/26/2025;06:15:00;75;61;50;50;4497;2353;74;77;75;70;27;36;77;69;27;36
2094;03/26/2025;06:30:00;75;59;50;49;4519;2335;73;76;76;68;28;41;77;68;29;41
2095;03/26/2025;06:45:00;74;60;50;50;4484;2326;73;75;74;69;28;38;76;68;29;38
2096;03/26/2025;07:00:00;76;60;50;50;4475;2304;76;78;79;70;27;36;80;69;28;36
2097;03/26/2025;07:15:00;75;60;50;50;4507;2329;74;77;76;69;28;37;77;69;28;37
2098;03/26/2025;07:30:00;74;59;51;50;4490;2319;74;77;76;69;29;40;77;68;29;40
2099;03/26/2025;07:45:00;74;58;50;50;4539;2311;73;76;75;68;29;43;76;68;30;43
2100;03/26/2025;08:00:00;74;58;51;50;4520;2312;73;76;75;67;30;43;76;68;30;43
2101;03/26/2025;08:15:00;74;59;50;50;4511;2300;74;76;75;69;28;38;77;68;29;38
2102;03/26/2025;08:30:00;75;59;50;50;4522;2285;75;77;76;69;28;39;78;68;28;39
2103;03/26/2025;08:45:00;76;58;51;49;4518;2301;76;79;78;69;27;36;79;69;27;36
2104;03/26/2025;09:00:00;76;59;50;50;4529;2306;75;78;77;69;28;38;78;69;28;38
2105;03/26/2025;09:15:00;76;60;50;50;4485;2305;75;78;77;69;27;37;79;69;28;37
2106;03/26/2025;09:30:00;76;59;50;50;4498;2302;76;78;77;69;27;36;79;69;29;36
2107;03/26/2025;09:45:00;70;59;50;50;4487;2287;70;72;69;67;31;46;70;66;31;47
2108;03/26/2025;10:00:00;63;57;51;50;4561;2383;62;64;61;64;32;50;62;63;34;51
2109;03/26/2025;10:15:00;62;56;51;49;4498;2313;61;63;60;63;33;50;61;62;33;50
2110;03/26/2025;10:30:00;66;56;51;50;4491;2325;66;69;66;65;33;50;68;64;33;51
2111;03/26/2025;10:45:00;75;58;50;50;4577;2385;75;78;78;69;28;40;81;68;29;40
2112;03/26/2025;11:00:00;75;58;50;50;4605;2412;75;77;77;68;28;39;79;68;30;40
2113;03/26/2025;11:15:00;75;58;50;50;4585;2455;74;77;77;68;29;41;78;68;30;41
2114;03/26/2025;11:30:00;74;58;50;50;4619;2460;73;76;76;67;30;45;77;67;31;45
2115;03/26/2025;11:45:00;75;57;50;50;4715;2466;75;77;77;67;30;44;79;67;31;44
2116;03/26/2025;12:00:00;75;54;50;50;4732;2504;74;77;76;66;32;48;78;66;32;48
2117;03/26/2025;12:15:00;75;53;50;50;4787;2521;74;76;76;66;32;48;78;66;32;48
2118;03/26/2025;12:30:00;74;55;50;50;4669;2434;73;76;75;66;31;47;77;66;32;47
2119;03/26/2025;12:45:00;75;56;50;50;4627;2476;74;77;77;67;30;46;78;67;31;45
2120;03/26/2025;13:00:00;76;59;50;50;4658;2470;76;78;78;69;28;38;80;68;28;38
2121;03/26/2025;13:15:00;77;59;50;50;4681;2488;75;78;78;69;28;39;80;68;29;39
2122;03/26/2025;13:30:00;77;59;50;50;4723;2530;77;79;79;69;28;36;81;69;28;36
2123;03/26/2025;13:45:00;76;58;50;50;4725;2533;76;78;78;68;28;38;79;69;28;38
2124;03/26/2025;14:00:00;78;59;50;50;4769;2531;77;79;79;70;26;32;81;70;27;32
2125;03/26/2025;14:15:00;78;59;50;50;4689;2426;77;79;79;70;27;34;80;70;27;34
2126;03/26/2025;14:30:00;78;59;50;50;4673;2450;77;79;79;69;27;37;81;69;28;37
2127;03/26/2025;14:45:00;77;58;50;50;4707;2452;77;79;79;69;27;35;80;69;27;35
2128;03/26/2025;15:00:00;78;60;50;50;4669;2481;78;81;80;71;26;31;81;71;26;31
2129;03/26/2025;15:15:00;79;60;49;50;4725;2468;78;81;80;71;25;30;81;70;26;30
2130;03/26/2025;15:30:00;79;60;51;50;4741;2494;78;80;80;71;25;30;81;71;26;30
2131;03/26/2025;15:45:00;78;60;50;50;4764;2504;78;81;79;70;26;32;81;70;26;32
2132;03/26/2025;16:00:00;79;61;50;50;4716;2509;78;81;81;71;25;29;82;71;25;29
2133;03/26/2025;16:15:00;79;61;48;49;4664;2525;79;82;80;72;24;27;82;72;25;28
2134;03/26/2025;16:30:00;79;62;48;48;4633;2537;78;82;80;72;24;24;82;72;24;24
2135;03/26/2025;16:45:00;79;62;48;49;4652;2546;79;81;81;72;24;24;81;72;24;25
2136;03/26/2025;17:00:00;80;62;49;48;4625;2545;79;82;81;72;24;24;83;72;25;24
2137;03/26/2025;17:15:00;80;62;49;49;4690;2557;80;82;81;72;24;25;82;72;24;25
2138;03/26/2025;17:30:00;79;61;49;49;4590;2433;79;81;80;72;24;26;82;72;25;26
2139;03/26/2025;17:45:00;80;62;47;48;4548;2448;80;82;81;73;24;23;82;73;24;23
2140;03/26/2025;18:00:00;80;62;48;48;4475;2441;79;82;80;72;23;21;83;72;24;21
2141;03/26/2025;18:15:00;80;63;47;47;4443;2460;79;82;81;73;24;22;82;72;24;22
2142;03/26/2025;18:30:00;80;63;47;47;4454;2451;79;83;81;72;23;22;83;72;24;22
2143;03/26/2025;18:45:00;81;63;48;47;4480;2466;80;82;81;73;23;21;83;72;24;21
2144;03/26/2025;19:00:00;80;63;47;48;4467;2458;79;82;81;73;24;23;82;72;24;23
2145;03/26/2025;19:15:00;80;63;48;48;4546;2486;79;82;80;73;23;22;82;72;23;22
2146;03/26/2025;19:30:00;80;63;48;47;4444;2471;78;82;80;73;24;23;82;72;25;23
2147;03/26/2025;19:45:00;80;63;48;48;4519;2466;79;82;80;73;23;23;83;73;24;23
2148;03/26/2025;20:00:00;80;63;48;47;4441;2475;79;82;81;72;24;23;82;72;24;23
2149;03/26/2025;20:15:00;79;62;48;48;4541;2461;78;81;80;72;24;24;82;72;25;25
2150;03/26/2025;20:30:00;80;63;48;47;4508;2477;79;82;80;73;24;23;82;73;24;23
2151;03/26/2025;20:45:00;80;63;47;47;4484;2473;79;82;80;73;23;22;82;73;24;22
2152;03/26/2025;21:00:00;80;62;48;47;4530;2467;79;82;80;73;23;23;82;72;24;23
2153;03/26/2025;21:15:00;80;63;47;47;4460;2489;79;82;80;73;23;24;82;73;24;24
2154;03/26/2025;21:30:00;80;63;48;47;4478;2460;80;82;81;73;23;23;82;72;24;23
2155;03/26/2025;21:45:00;80;63;47;47;4472;2460;80;82;81;73;23;20;82;73;23;20
2156;03/26/2025;22:00:00;80;63;48;47;4490;2468;79;82;80;73;23;22;83;72;24;22
2157;03/26/2025;22:15:00;80;63;47;47;4464;2471;80;82;81;73;23;21;82;73;24;21
2158;03/26/2025;22:30:00;80;63;47;47;4480;2469;79;82;80;73;23;21;82;73;24;21
2159;03/26/2025;22:45:00;80;63;48;47;4469;2454;79;82;81;74;23;20;83;73;24;20
2160;03/26/2025;23:00:00;80;63;47;46;4447;2469;79;81;80;73;23;21;82;73;24;21
2161;03/26/2025;23:15:00;80;63;48;48;4531;2439;80;82;81;74;23;20;82;74;23;20
2162;03/26/2025;23:30:00;81;62;48;48;4517;2468;79;82;81;73;23;21;82;73;24;21
2163;03/26/2025;23:45:00;80;63;46;47;4469;2464;80;82;81;73;23;20;83;73;24;20
2164;03/27/2025;00:00:00;80;63;48;47;4484;2461;79;82;80;73;23;21;82;72;24;21
2165;03/27/2025;00:15:00;79;63;47;48;4475;2458;79;81;80;73;23;21;81;73;24;21
2166;03/27/2025;00:30:00;80;63;48;48;4461;2435;79;82;80;73;22;21;82;73;24;21
2167;03/27/2025;00:45:00;80;62;48;48;4507;2453;79;82;80;73;23;22;82;73;24;22
2168;03/27/2025;01:00:00;79;63;48;47;4441;2446;79;82;80;73;23;21;82;73;24;21
2169;03/27/2025;01:15:00;80;63;48;47;4459;2439;78;81;80;73;23;22;81;73;23;22
2170;03/27/2025;01:30:00;79;63;48;47;4451;2436;79;82;79;73;23;22;81;72;24;22
2171;03/27/2025;01:45:00;79;63;47;48;4465;2421;79;82;80;73;23;22;81;73;24;22
2172;03/27/2025;02:00:00;79;63;47;48;4462;2432;78;81;79;73;23;23;80;73;25;23
2173;03/27/2025;02:15:00;78;62;48;48;4522;2424;78;81;79;72;24;24;80;72;24;24
2174;03/27/2025;02:30:00;78;62;49;48;4497;2405;78;80;79;73;24;23;80;72;24;23
2175;03/27/2025;02:45:00;80;63;48;48;4429;2393;80;82;80;73;24;22;81;72;24;22
2176;03/27/2025;03:00:00;79;62;48;48;4429;2409;78;81;79;73;24;24;81;72;24;24
2177;03/27/2025;03:15:00;77;63;48;48;4438;2371;77;79;77;72;25;28;79;71;25;28
2178;03/27/2025;03:30:00;77;62;47;47;4389;2372;76;79;77;71;25;29;79;71;26;29
2179;03/27/2025;03:45:00;77;62;48;48;4319;2357;77;79;78;71;25;28;80;71;25;28
2180;03/27/2025;04:00:00;75;62;48;48;4339;2350;75;77;76;71;25;31;78;70;26;32
2181;03/27/2025;04:15:00;75;62;47;49;4366;2339;74;77;76;70;26;32;77;70;26;32
2182;03/27/2025;04:30:00;75;61;49;49;4464;2301;74;77;75;70;27;34;77;69;27;34
2183;03/27/2025;04:45:00;76;60;49;50;4499;2280;75;78;77;70;27;32;78;70;27;32
2184;03/27/2025;05:00:00;75;61;49;50;4614;2442;75;77;75;70;26;34;77;69;27;34
2185;03/27/2025;05:15:00;73;60;50;50;4582;2389;73;75;74;69;28;38;75;68;28;39
2186;03/27/2025;05:30:00;73;59;51;48;4481;2363;72;74;73;69;29;39;75;68;29;40
2187;03/27/2025;05:45:00;73;59;50;50;4465;2331;72;75;75;69;28;40;76;68;29;40
2188;03/27/2025;06:00:00;75;60;50;50;4471;2320;74;76;76;69;28;39;77;69;28;39
2189;03/27/2025;06:15:00;74;59;50;50;4400;2336;73;76;76;67;30;44;77;67;30;44
2190;03/27/2025;06:30:00;73;59;51;50;4402;2339;73;76;75;68;30;43;77;68;30;43
2191;03/27/2025;06:45:00;75;60;49;50;4451;2330;74;77;77;69;29;39;79;68;28;39
2192;03/27/2025;07:00:00;74;59;51;50;4448;2319;73;76;75;68;29;41;76;68;29;41
2193;03/27/2025;07:15:00;76;59;50;50;4507;2324;75;78;78;68;28;40;79;68;29;41
2194;03/27/2025;07:30:00;76;58;50;50;4467;2335;75;78;78;68;29;41;79;68;29;41
2195;03/27/2025;07:45:00;76;59;50;50;4488;2352;75;78;78;69;28;37;79;69;27;38
2196;03/27/2025;08:00:00;76;59;51;50;4509;2355;75;77;78;69;27;39;79;69;28;39
2197;03/27/2025;08:15:00;76;58;50;50;4551;2367;75;78;77;69;28;39;79;68;29;40
2198;03/27/2025;08:30:00;77;58;51;50;4606;2371;76;79;79;69;28;36;80;69;28;36
2199;03/27/2025;08:45:00;77;59;50;50;4597;2390;76;79;78;69;28;37;79;69;29;37
2200;03/27/2025;09:00:00;77;59;51;50;4607;2400;77;79;79;69;26;35;81;69;28;36
2201;03/27/2025;09:15:00;77;59;51;50;4615;2399;77;80;79;70;27;34;81;70;28;34
2202;03/27/2025;09:30:00;78;59;50;50;4649;2401;77;79;78;70;27;36;80;69;28;36
2203;03/27/2025;09:45:00;78;59;50;50;4659;2432;77;80;79;70;26;31;81;70;27;32
2204;03/27/2025;10:00:00;78;60;50;50;4681;2431;78;81;79;70;26;32;81;70;26;33
2205;03/27/2025;10:15:00;78;60;50;50;4704;2442;77;80;79;70;27;32;80;70;26;33
2206;03/27/2025;10:30:00;78;60;50;50;4708;2451;78;80;79;70;25;31;81;70;26;31
2207;03/27/2025;10:45:00;78;60;50;49;4673;2464;77;80;79;70;26;32;80;70;27;32
2208;03/27/2025;11:00:00;78;60;50;48;4704;2465;78;81;80;71;26;31;81;71;26;32
2209;03/27/2025;11:15:00;79;60;50;50;4691;2463;78;81;81;71;26;31;82;70;26;31
2210;03/27/2025;11:30:00;79;61;50;50;4771;2509;79;81;80;71;25;27;82;71;25;27
2211;03/27/2025;11:45:00;79;61;49;50;4686;2517;79;81;80;71;25;28;81;71;26;28
2212;03/27/2025;12:00:00;79;61;50;50;4757;2508;79;81;80;71;25;27;82;71;25;27
2213;03/27/2025;12:15:00;80;62;48;49;4643;2544;79;82;80;72;24;26;82;72;25;26
2214;03/27/2025;12:30:00;79;61;49;49;4724;2535;79;82;81;72;25;27;82;71;25;27
2215;03/27/2025;12:45:00;79;61;48;49;4705;2562;80;82;81;72;24;25;83;72;24;25
2216;03/27/2025;13:00:00;81;62;48;48;4535;2476;79;82;81;72;24;26;82;72;24;26
2217;03/27/2025;13:15:00;80;61;49;48;4601;2456;79;81;81;72;25;25;83;72;25;26
2218;03/27/2025;13:30:00;80;62;49;49;4610;2459;80;83;81;73;24;24;83;72;24;24
2219;03/27/2025;13:45:00;80;62;48;48;4601;2487;80;82;81;73;24;22;83;72;24;23
2220;03/27/2025;14:00:00;81;62;48;48;4628;2505;80;82;82;73;24;21;83;72;24;22
2221;03/27/2025;14:15:00;81;61;49;49;4727;2516;80;83;81;73;23;22;83;73;24;22
2222;03/27/2025;14:30:00;81;61;49;49;4695;2538;81;83;81;73;23;20;83;73;24;20
2223;03/27/2025;14:45:00;81;61;49;48;4686;2534;81;83;82;73;23;20;84;73;23;21
2224;03/27/2025;15:00:00;81;62;49;49;4696;2567;80;83;82;74;22;20;83;73;23;20
2225;03/27/2025;15:15:00;82;62;48;48;4549;2433;81;83;82;74;22;18;84;74;23;18
2226;03/27/2025;15:30:00;82;62;47;48;4559;2447;81;83;82;74;22;16;84;74;23;16
2227;03/27/2025;15:45:00;81;63;48;47;4520;2451;82;83;82;74;22;16;83;73;23;17
2228;03/27/2025;16:00:00;81;63;47;47;4500;2468;82;84;82;74;22;16;84;74;23;16
2229;03/27/2025;16:15:00;82;63;48;47;4497;2478;82;84;82;74;22;16;84;74;23;16
2230;03/27/2025;16:30:00;81;63;47;47;4530;2504;82;84;83;75;22;14;84;75;22;14
2231;03/27/2025;16:45:00;82;63;47;47;4465;2487;82;84;82;75;22;12;84;75;23;12
2232;03/27/2025;17:00:00;82;63;47;47;4435;2483;82;84;82;75;22;12;84;75;22;12
2233;03/27/2025;17:15:00;82;64;46;46;4431;2503;82;84;82;75;22;12;84;75;22;12
2234;03/27/2025;17:30:00;82;64;47;47;4473;2506;82;84;83;75;21;14;84;75;22;14
2235;03/27/2025;17:45:00;82;64;47;46;4453;2488;82;84;82;75;22;14;84;75;23;14
2236;03/27/2025;18:00:00;82;64;47;47;4446;2481;82;84;83;75;22;14;84;75;23;14
2237;03/27/2025;18:15:00;82;64;47;47;4410;2467;82;83;82;75;22;12;84;74;23;12
2238;03/27/2025;18:30:00;82;65;46;46;4346;2452;83;84;82;76;22;11;84;76;23;11
2239;03/27/2025;18:45:00;82;65;45;46;4340;2432;82;84;82;75;21;11;84;75;22;11
2240;03/27/2025;19:00:00;81;63;47;47;4403;2439;81;83;82;75;23;15;83;74;23;16
2241;03/27/2025;19:15:00;81;62;49;49;4520;2414;81;83;81;73;24;22;83;73;24;22
2242;03/27/2025;19:30:00;80;63;48;48;4477;2421;80;82;82;74;23;18;83;73;23;18
2243;03/27/2025;19:45:00;81;63;46;48;4409;2420;81;82;82;74;23;19;83;73;23;19
2244;03/27/2025;20:00:00;81;63;48;47;4406;2410;80;82;81;74;23;20;83;73;23;20
2245;03/27/2025;20:15:00;80;63;48;47;4425;2389;80;82;81;73;23;20;83;73;24;20
2246;03/27/2025;20:30:00;81;63;46;47;4414;2430;80;82;81;74;23;18;82;74;23;18
2247;03/27/2025;20:45:00;81;63;48;47;4426;2408;80;83;82;74;22;18;83;74;23;18
2248;03/27/2025;21:00:00;81;63;47;48;4435;2403;80;83;80;74;23;19;82;73;24;19
2249;03/27/2025;21:15:00;80;63;48;47;4432;2421;80;82;81;74;23;19;82;73;23;20
2250;03/27/2025;21:30:00;80;63;47;48;4442;2400;79;83;81;74;23;18;82;73;24;19
2251;03/27/2025;21:45:00;80;62;48;48;4473;2416;80;82;80;73;23;20;82;74;23;20
2252;03/27/2025;22:00:00;80;62;48;48;4529;2387;80;82;79;74;23;19;82;73;23;19
2253;03/27/2025;22:15:00;79;62;49;49;4559;2388;79;82;80;74;23;20;81;73;24;20
2254;03/27/2025;22:30:00;80;62;48;48;4451;2387;80;82;81;73;23;17;82;74;24;17
2255;03/27/2025;22:45:00;80;62;48;48;4508;2384;79;82;80;74;23;19;82;73;24;20
2256;03/27/2025;23:00:00;80;62;48;48;4422;2375;79;82;80;74;23;18;82;73;23;18
2257;03/27/2025;23:15:00;80;62;47;48;4441;2384;79;82;80;73;23;19;82;73;24;20
2258;03/27/2025;23:30:00;80;62;48;48;4455;2379;79;82;80;74;24;19;82;73;23;19
2259;03/27/2025;23:45:00;80;62;47;48;4427;2344;80;82;80;74;23;19;81;73;23;19
2260;03/28/2025;00:00:00;79;62;49;49;4503;2353;79;81;79;73;24;21;82;73;23;21
2261;03/28/2025;00:15:00;79;61;49;49;4510;2357;79;81;79;73;23;20;81;72;24;20
2262;03/28/2025;00:30:00;80;62;48;48;4439;2346;80;82;80;74;23;20;82;73;24;20
2263;03/28/2025;00:45:00;79;62;49;49;4477;2316;79;81;79;73;23;22;81;72;24;22
2264;03/28/2025;01:00:00;79;62;48;49;4516;2326;78;81;79;73;23;22;80;73;24;22
2265;03/28/2025;01:15:00;80;61;48;49;4482;2308;79;81;79;73;24;22;81;73;24;22
2266;03/28/2025;01:30:00;78;62;49;49;4476;2321;78;80;78;72;24;24;80;72;24;24
2267;03/28/2025;01:45:00;78;61;48;48;4444;2291;77;80;77;72;24;23;79;72;25;23
2268;03/28/2025;02:00:00;77;62;48;49;4568;2439;77;79;77;72;24;26;79;72;25;26
2269;03/28/2025;02:15:00;79;62;48;49;4580;2407;79;81;79;73;23;22;81;73;24;22
2270;03/28/2025;02:30:00;79;61;49;49;4592;2404;79;80;79;73;24;21;80;72;25;21
2271;03/28/2025;02:45:00;78;61;50;50;4653;2382;77;80;78;72;24;25;79;72;25;26
2272;03/28/2025;03:00:00;78;61;48;48;4522;2402;77;80;78;72;24;26;79;72;25;26
2273;03/28/2025;03:15:00;79;61;50;50;4608;2379;78;81;79;72;24;24;81;72;25;24
